time,COMPEMNT,,
22.11,6.72692,53.22692,53.22692
22.12,6.72692,53.22692,53.22692
22.13,6.72692,53.22692,53.22692
22.14,6.72692,53.22692,53.22692
22.15,6.72692,53.22692,53.22692
22.16,6.66889,53.16889,53.16889
22.17,6.66889,53.16889,53.16889
22.18,6.66889,53.16889,53.16889
22.19,6.66889,53.16889,53.16889
22.2,6.66889,53.16889,53.16889
22.21,6.66889,53.16889,53.16889
22.22,6.66889,53.16889,53.16889
22.23,6.66889,53.16889,53.16889
22.24,6.66889,53.16889,53.16889
22.25,6.66889,53.16889,53.16889
22.26,6.66657,53.16657,53.16657
22.27,6.66657,53.16657,53.16657
22.28,6.66657,53.16657,53.16657
22.29,6.66657,53.16657,53.16657
22.3,6.66657,53.16657,53.16657
22.31,6.66657,53.16657,53.16657
22.32,6.66657,53.16657,53.16657
22.33,6.66657,53.16657,53.16657
22.34,6.66657,53.16657,53.16657
22.35,6.66657,53.16657,53.16657
22.36,6.53191,53.03191,53.03191
22.37,6.53191,53.03191,53.03191
22.38,6.53191,53.03191,53.03191
22.39,6.53191,53.03191,53.03191
22.4,6.53191,53.03191,53.03191
22.41,6.53191,53.03191,53.03191
22.42,6.53191,53.03191,53.03191
22.43,6.53191,53.03191,53.03191
22.44,6.53191,53.03191,53.03191
22.45,6.53191,53.03191,53.03191
22.46,6.5916,53.0916,53.0916
22.47,6.5916,53.0916,53.0916
22.48,6.5916,53.0916,53.0916
22.49,6.5916,53.0916,53.0916
22.5,6.5916,53.0916,53.0916
22.51,6.5916,53.0916,53.0916
22.52,6.5916,53.0916,53.0916
22.53,6.5916,53.0916,53.0916
22.54,6.5916,53.0916,53.0916
22.55,6.5916,53.0916,53.0916
22.56,6.66975,53.16975,53.16975
22.57,6.66975,53.16975,53.16975
22.58,6.66975,53.16975,53.16975
22.59,6.66975,53.16975,53.16975
22.6,6.66975,53.16975,53.16975
22.61,6.66975,53.16975,53.16975
22.62,6.66975,53.16975,53.16975
22.63,6.66975,53.16975,53.16975
22.64,6.66975,53.16975,53.16975
22.65,6.66975,53.16975,53.16975
22.66,6.68839,53.18839,53.18839
22.67,6.68839,53.18839,53.18839
22.68,6.68839,53.18839,53.18839
22.69,6.68839,53.18839,53.18839
22.7,6.68839,53.18839,53.18839
22.71,6.68839,53.18839,53.18839
22.72,6.68839,53.18839,53.18839
22.73,6.68839,53.18839,53.18839
22.74,6.68839,53.18839,53.18839
22.75,6.68839,53.18839,53.18839
22.76,6.59636,53.09636,53.09636
22.77,6.59636,53.09636,53.09636
22.78,6.59636,53.09636,53.09636
22.79,6.59636,53.09636,53.09636
22.8,6.59636,53.09636,53.09636
22.81,6.59636,53.09636,53.09636
22.82,6.59636,53.09636,53.09636
22.83,6.59636,53.09636,53.09636
22.84,6.59636,53.09636,53.09636
22.85,6.59636,53.09636,53.09636
22.86,6.691,53.191,53.191
22.87,6.691,53.191,53.191
22.88,6.691,53.191,53.191
22.89,6.691,53.191,53.191
22.9,6.691,53.191,53.191
22.91,6.691,53.191,53.191
22.92,6.691,53.191,53.191
22.93,6.691,53.191,53.191
22.94,6.691,53.191,53.191
22.95,6.691,53.191,53.191
22.96,6.60335,53.10335,53.10335
22.97,6.60335,53.10335,53.10335
22.98,6.60335,53.10335,53.10335
22.99,6.60335,53.10335,53.10335
23,6.60335,53.10335,53.10335
23.01,6.60335,53.10335,53.10335
23.02,6.60335,53.10335,53.10335
23.03,6.60335,53.10335,53.10335
23.04,6.60335,53.10335,53.10335
23.05,6.60335,53.10335,53.10335
23.06,6.69369,53.19369,53.19369
23.07,6.69369,53.19369,53.19369
23.08,6.69369,53.19369,53.19369
23.09,6.69369,53.19369,53.19369
23.1,6.69369,53.19369,53.19369
23.11,6.69369,53.19369,53.19369
23.12,6.69369,53.19369,53.19369
23.13,6.69369,53.19369,53.19369
23.14,6.69369,53.19369,53.19369
23.15,6.69369,53.19369,53.19369
23.16,6.51917,53.01917,53.01917
23.17,6.51917,53.01917,53.01917
23.18,6.51917,53.01917,53.01917
23.19,6.51917,53.01917,53.01917
23.2,6.51917,53.01917,53.01917
23.21,6.51917,53.01917,53.01917
23.22,6.51917,53.01917,53.01917
23.23,6.51917,53.01917,53.01917
23.24,6.51917,53.01917,53.01917
23.25,6.51917,53.01917,53.01917
23.26,6.5071,53.0071,53.0071
23.27,6.5071,53.0071,53.0071
23.28,6.5071,53.0071,53.0071
23.29,6.5071,53.0071,53.0071
23.3,6.5071,53.0071,53.0071
23.31,6.5071,53.0071,53.0071
23.32,6.5071,53.0071,53.0071
23.33,6.5071,53.0071,53.0071
23.34,6.5071,53.0071,53.0071
23.35,6.5071,53.0071,53.0071
23.36,6.62256,53.12256,53.12256
23.37,6.62256,53.12256,53.12256
23.38,6.62256,53.12256,53.12256
23.39,6.62256,53.12256,53.12256
23.4,6.62256,53.12256,53.12256
23.41,6.62256,53.12256,53.12256
23.42,6.62256,53.12256,53.12256
23.43,6.62256,53.12256,53.12256
23.44,6.62256,53.12256,53.12256
23.45,6.62256,53.12256,53.12256
23.46,6.58912,53.08912,53.08912
23.47,6.58912,53.08912,53.08912
23.48,6.58912,53.08912,53.08912
23.49,6.58912,53.08912,53.08912
23.5,6.58912,53.08912,53.08912
23.51,6.58912,53.08912,53.08912
23.52,6.58912,53.08912,53.08912
23.53,6.58912,53.08912,53.08912
23.54,6.58912,53.08912,53.08912
23.55,6.58912,53.08912,53.08912
23.56,6.68861,53.18861,53.18861
23.57,6.68861,53.18861,53.18861
23.58,6.68861,53.18861,53.18861
23.59,6.68861,53.18861,53.18861
23.6,6.68861,53.18861,53.18861
23.61,6.68861,53.18861,53.18861
23.62,6.68861,53.18861,53.18861
23.63,6.68861,53.18861,53.18861
23.64,6.68861,53.18861,53.18861
23.65,6.68861,53.18861,53.18861
23.66,6.6605,53.1605,53.1605
23.67,6.6605,53.1605,53.1605
23.68,6.6605,53.1605,53.1605
23.69,6.6605,53.1605,53.1605
23.7,6.6605,53.1605,53.1605
23.71,6.6605,53.1605,53.1605
23.72,6.6605,53.1605,53.1605
23.73,6.6605,53.1605,53.1605
23.74,6.6605,53.1605,53.1605
23.75,6.6605,53.1605,53.1605
23.76,6.60249,53.10249,53.10249
23.77,6.60249,53.10249,53.10249
23.78,6.60249,53.10249,53.10249
23.79,6.60249,53.10249,53.10249
23.8,6.60249,53.10249,53.10249
23.81,6.60249,53.10249,53.10249
23.82,6.60249,53.10249,53.10249
23.83,6.60249,53.10249,53.10249
23.84,6.60249,53.10249,53.10249
23.85,6.60249,53.10249,53.10249
23.86,6.54415,53.04415,53.04415
23.87,6.54415,53.04415,53.04415
23.88,6.54415,53.04415,53.04415
23.89,6.54415,53.04415,53.04415
23.9,6.54415,53.04415,53.04415
23.91,6.54415,53.04415,53.04415
23.92,6.54415,53.04415,53.04415
23.93,6.54415,53.04415,53.04415
23.94,6.54415,53.04415,53.04415
23.95,6.54415,53.04415,53.04415
23.96,6.56944,53.06944,53.06944
23.97,6.56944,53.06944,53.06944
23.98,6.56944,53.06944,53.06944
23.99,6.56944,53.06944,53.06944
24,6.56944,53.06944,53.06944
24.01,6.56944,53.06944,53.06944
24.02,6.56944,53.06944,53.06944
24.03,6.56944,53.06944,53.06944
24.04,6.56944,53.06944,53.06944
24.05,6.56944,53.06944,53.06944
24.06,6.66971,53.16971,53.16971
24.07,6.66971,53.16971,53.16971
24.08,6.66971,53.16971,53.16971
24.09,6.66971,53.16971,53.16971
24.1,6.66971,53.16971,53.16971
24.11,6.66971,53.16971,53.16971
24.12,6.66971,53.16971,53.16971
24.13,6.66971,53.16971,53.16971
24.14,6.66971,53.16971,53.16971
24.15,6.5071,53.0071,53.0071
24.16,6.5071,53.0071,53.0071
24.17,6.5071,53.0071,53.0071
24.18,6.5071,53.0071,53.0071
24.19,6.5071,53.0071,53.0071
24.2,6.5071,53.0071,53.0071
24.21,6.62256,53.12256,53.12256
24.22,6.62256,53.12256,53.12256
24.23,6.62256,53.12256,53.12256
24.24,6.62256,53.12256,53.12256
24.25,6.62256,53.12256,53.12256
24.26,6.62256,53.12256,53.12256
24.27,6.62256,53.12256,53.12256
24.28,6.62256,53.12256,53.12256
24.29,6.62256,53.12256,53.12256
24.3,6.62256,53.12256,53.12256
24.31,6.58912,53.08912,53.08912
24.32,6.58912,53.08912,53.08912
24.33,6.58912,53.08912,53.08912
24.34,6.58912,53.08912,53.08912
24.35,6.58912,53.08912,53.08912
24.36,6.58912,53.08912,53.08912
24.37,6.58912,53.08912,53.08912
24.38,6.58912,53.08912,53.08912
24.39,6.58912,53.08912,53.08912
24.4,6.58912,53.08912,53.08912
24.41,6.68861,53.18861,53.18861
24.42,6.68861,53.18861,53.18861
24.43,6.68861,53.18861,53.18861
24.44,6.68861,53.18861,53.18861
24.45,6.68861,53.18861,53.18861
24.46,6.68861,53.18861,53.18861
24.47,6.68861,53.18861,53.18861
24.48,6.68861,53.18861,53.18861
24.49,6.68861,53.18861,53.18861
24.5,6.68861,53.18861,53.18861
24.51,6.6605,53.1605,53.1605
24.52,6.6605,53.1605,53.1605
24.53,6.6605,53.1605,53.1605
24.54,6.6605,53.1605,53.1605
24.55,6.6605,53.1605,53.1605
24.56,6.6605,53.1605,53.1605
24.57,6.6605,53.1605,53.1605
24.58,6.6605,53.1605,53.1605
24.59,6.6605,53.1605,53.1605
24.6,6.6605,53.1605,53.1605
24.61,6.60249,53.10249,53.10249
24.62,6.60249,53.10249,53.10249
24.63,6.60249,53.10249,53.10249
24.64,6.60249,53.10249,53.10249
24.65,6.60249,53.10249,53.10249
24.66,6.60249,53.10249,53.10249
24.67,6.60249,53.10249,53.10249
24.68,6.60249,53.10249,53.10249
24.69,6.60249,53.10249,53.10249
24.7,6.60249,53.10249,53.10249
24.71,6.54415,53.04415,53.04415
24.72,6.54415,53.04415,53.04415
24.73,6.54415,53.04415,53.04415
24.74,6.54415,53.04415,53.04415
24.75,6.54415,53.04415,53.04415
24.76,6.54415,53.04415,53.04415
24.77,6.54415,53.04415,53.04415
24.78,6.54415,53.04415,53.04415
24.79,6.54415,53.04415,53.04415
24.8,6.54415,53.04415,53.04415
24.81,6.56944,53.06944,53.06944
24.82,6.56944,53.06944,53.06944
24.83,6.56944,53.06944,53.06944
24.84,6.56944,53.06944,53.06944
24.85,6.56944,53.06944,53.06944
24.86,6.56944,53.06944,53.06944
24.87,6.56944,53.06944,53.06944
24.88,6.56944,53.06944,53.06944
24.89,6.56944,53.06944,53.06944
24.9,6.56944,53.06944,53.06944
24.91,6.66971,53.16971,53.16971
24.92,6.66971,53.16971,53.16971
24.93,6.66971,53.16971,53.16971
24.94,6.66971,53.16971,53.16971
24.95,6.66971,53.16971,53.16971
24.96,6.66971,53.16971,53.16971
24.97,6.66971,53.16971,53.16971
24.98,6.66971,53.16971,53.16971
24.99,6.66971,53.16971,53.16971
25,6.66971,53.16971,53.16971
25.01,6.58183,53.08183,53.08183
25.02,6.58183,53.08183,53.08183
25.03,6.58183,53.08183,53.08183
25.04,6.58183,53.08183,53.08183
25.05,6.58183,53.08183,53.08183
25.06,6.58183,53.08183,53.08183
25.07,6.58183,53.08183,53.08183
25.08,6.58183,53.08183,53.08183
25.09,6.58183,53.08183,53.08183
25.1,6.58183,53.08183,53.08183
25.11,6.63439,53.13439,53.13439
25.12,6.63439,53.13439,53.13439
25.13,6.63439,53.13439,53.13439
25.14,6.63439,53.13439,53.13439
25.15,6.63439,53.13439,53.13439
25.16,6.63439,53.13439,53.13439
25.17,6.63439,53.13439,53.13439
25.18,6.63439,53.13439,53.13439
25.19,6.63439,53.13439,53.13439
25.2,6.63439,53.13439,53.13439
25.21,6.6333,53.1333,53.1333
25.22,6.6333,53.1333,53.1333
25.23,6.6333,53.1333,53.1333
25.24,6.6333,53.1333,53.1333
25.25,6.6333,53.1333,53.1333
25.26,6.6333,53.1333,53.1333
25.27,6.6333,53.1333,53.1333
25.28,6.6333,53.1333,53.1333
25.29,6.6333,53.1333,53.1333
25.3,6.6333,53.1333,53.1333
25.31,6.67985,53.17985,53.17985
25.32,6.67985,53.17985,53.17985
25.33,6.67985,53.17985,53.17985
25.34,6.67985,53.17985,53.17985
25.35,6.67985,53.17985,53.17985
25.36,6.67985,53.17985,53.17985
25.37,6.67985,53.17985,53.17985
25.38,6.67985,53.17985,53.17985
25.39,6.67985,53.17985,53.17985
25.4,6.67985,53.17985,53.17985
25.41,6.62741,53.12741,53.12741
25.42,6.62741,53.12741,53.12741
25.43,6.62741,53.12741,53.12741
25.44,6.62741,53.12741,53.12741
25.45,6.62741,53.12741,53.12741
25.46,6.62741,53.12741,53.12741
25.47,6.62741,53.12741,53.12741
25.48,6.62741,53.12741,53.12741
25.49,6.62741,53.12741,53.12741
25.5,6.62741,53.12741,53.12741
25.51,6.64348,53.14348,53.14348
25.52,6.64348,53.14348,53.14348
25.53,6.64348,53.14348,53.14348
25.54,6.64348,53.14348,53.14348
25.55,6.64348,53.14348,53.14348
25.56,6.64348,53.14348,53.14348
25.57,6.64348,53.14348,53.14348
25.58,6.64348,53.14348,53.14348
25.59,6.64348,53.14348,53.14348
25.6,6.64348,53.14348,53.14348
25.61,6.56007,53.06007,53.06007
25.62,6.56007,53.06007,53.06007
25.63,6.56007,53.06007,53.06007
25.64,6.56007,53.06007,53.06007
25.65,6.56007,53.06007,53.06007
25.66,6.56007,53.06007,53.06007
25.67,6.56007,53.06007,53.06007
25.68,6.56007,53.06007,53.06007
25.69,6.56007,53.06007,53.06007
25.7,6.56007,53.06007,53.06007
25.71,6.57224,53.07224,53.07224
25.72,6.57224,53.07224,53.07224
25.73,6.57224,53.07224,53.07224
25.74,6.57224,53.07224,53.07224
25.75,6.57224,53.07224,53.07224
25.76,6.57224,53.07224,53.07224
25.77,6.57224,53.07224,53.07224
25.78,6.57224,53.07224,53.07224
25.79,6.57224,53.07224,53.07224
25.8,6.57224,53.07224,53.07224
25.81,6.51975,53.01975,53.01975
25.82,6.51975,53.01975,53.01975
25.83,6.51975,53.01975,53.01975
25.84,6.51975,53.01975,53.01975
25.85,6.51975,53.01975,53.01975
25.86,6.51975,53.01975,53.01975
25.87,6.51975,53.01975,53.01975
25.88,6.51975,53.01975,53.01975
25.89,6.51975,53.01975,53.01975
25.9,6.51975,53.01975,53.01975
25.91,6.66688,53.16688,53.16688
25.92,6.66688,53.16688,53.16688
25.93,6.66688,53.16688,53.16688
25.94,6.66688,53.16688,53.16688
25.95,6.66688,53.16688,53.16688
25.96,6.66688,53.16688,53.16688
25.97,6.66688,53.16688,53.16688
25.98,6.66688,53.16688,53.16688
25.99,6.66688,53.16688,53.16688
26,6.66688,53.16688,53.16688
26.01,6.58352,53.08352,53.08352
26.02,6.58352,53.08352,53.08352
26.03,6.58352,53.08352,53.08352
26.04,6.58352,53.08352,53.08352
26.05,6.58352,53.08352,53.08352
26.06,6.58352,53.08352,53.08352
26.07,6.58352,53.08352,53.08352
26.08,6.58352,53.08352,53.08352
26.09,6.58352,53.08352,53.08352
26.1,6.58352,53.08352,53.08352
26.11,6.55006,53.05006,53.05006
26.12,6.55006,53.05006,53.05006
26.13,6.55006,53.05006,53.05006
26.14,6.55006,53.05006,53.05006
26.15,6.55006,53.05006,53.05006
26.16,6.55006,53.05006,53.05006
26.17,6.55006,53.05006,53.05006
26.18,6.55006,53.05006,53.05006
26.19,6.55006,53.05006,53.05006
26.2,6.55006,53.05006,53.05006
26.21,6.56435,53.06435,53.06435
26.22,6.56435,53.06435,53.06435
26.23,6.56435,53.06435,53.06435
26.24,6.56435,53.06435,53.06435
26.25,6.56435,53.06435,53.06435
26.26,6.56435,53.06435,53.06435
26.27,6.56435,53.06435,53.06435
26.28,6.56435,53.06435,53.06435
26.29,6.56435,53.06435,53.06435
26.3,6.56435,53.06435,53.06435
26.31,6.72912,53.22912,53.22912
26.32,6.72912,53.22912,53.22912
26.33,6.72912,53.22912,53.22912
26.34,6.72912,53.22912,53.22912
26.35,6.72912,53.22912,53.22912
26.36,6.72912,53.22912,53.22912
26.37,6.72912,53.22912,53.22912
26.38,6.72912,53.22912,53.22912
26.39,6.72912,53.22912,53.22912
26.4,6.72912,53.22912,53.22912
26.41,6.53568,53.03568,53.03568
26.42,6.53568,53.03568,53.03568
26.43,6.53568,53.03568,53.03568
26.44,6.53568,53.03568,53.03568
26.45,6.53568,53.03568,53.03568
26.46,6.53568,53.03568,53.03568
26.47,6.53568,53.03568,53.03568
26.48,6.53568,53.03568,53.03568
26.49,6.53568,53.03568,53.03568
26.5,6.53568,53.03568,53.03568
26.51,6.73743,53.23743,53.23743
26.52,6.73743,53.23743,53.23743
26.53,6.73743,53.23743,53.23743
26.54,6.73743,53.23743,53.23743
26.55,6.73743,53.23743,53.23743
26.56,6.73743,53.23743,53.23743
26.57,6.73743,53.23743,53.23743
26.58,6.73743,53.23743,53.23743
26.59,6.73743,53.23743,53.23743
26.6,6.73743,53.23743,53.23743
26.61,6.62938,53.12938,53.12938
26.62,6.62938,53.12938,53.12938
26.63,6.62938,53.12938,53.12938
26.64,6.62938,53.12938,53.12938
26.65,6.62938,53.12938,53.12938
26.66,6.62938,53.12938,53.12938
26.67,6.62938,53.12938,53.12938
26.68,6.62938,53.12938,53.12938
26.69,6.62938,53.12938,53.12938
26.7,6.62938,53.12938,53.12938
26.71,6.69133,53.19133,53.19133
26.72,6.69133,53.19133,53.19133
26.73,6.69133,53.19133,53.19133
26.74,6.69133,53.19133,53.19133
26.75,6.69133,53.19133,53.19133
26.76,6.69133,53.19133,53.19133
26.77,6.69133,53.19133,53.19133
26.78,6.69133,53.19133,53.19133
26.79,6.69133,53.19133,53.19133
26.8,6.69133,53.19133,53.19133
26.81,6.60837,53.10837,53.10837
26.82,6.60837,53.10837,53.10837
26.83,6.60837,53.10837,53.10837
26.84,6.60837,53.10837,53.10837
26.85,6.60837,53.10837,53.10837
26.86,6.60837,53.10837,53.10837
26.87,6.60837,53.10837,53.10837
26.88,6.60837,53.10837,53.10837
26.89,6.60837,53.10837,53.10837
26.9,6.60837,53.10837,53.10837
26.91,6.60984,53.10984,53.10984
26.92,6.60984,53.10984,53.10984
26.93,6.60984,53.10984,53.10984
26.94,6.60984,53.10984,53.10984
26.95,6.60984,53.10984,53.10984
26.96,6.60984,53.10984,53.10984
26.97,6.60984,53.10984,53.10984
26.98,6.60984,53.10984,53.10984
26.99,6.60984,53.10984,53.10984
27,6.60984,53.10984,53.10984
27.01,6.65519,53.15519,53.15519
27.02,6.65519,53.15519,53.15519
27.03,6.65519,53.15519,53.15519
27.04,6.65519,53.15519,53.15519
27.05,6.65519,53.15519,53.15519
27.06,6.65519,53.15519,53.15519
27.07,6.65519,53.15519,53.15519
27.08,6.65519,53.15519,53.15519
27.09,6.65519,53.15519,53.15519
27.1,6.65519,53.15519,53.15519
27.11,6.55312,53.05312,53.05312
27.12,6.55312,53.05312,53.05312
27.13,6.55312,53.05312,53.05312
27.14,6.55312,53.05312,53.05312
27.15,6.55312,53.05312,53.05312
27.16,6.55312,53.05312,53.05312
27.17,6.55312,53.05312,53.05312
27.18,6.55312,53.05312,53.05312
27.19,6.55312,53.05312,53.05312
27.2,6.55312,53.05312,53.05312
27.21,6.62727,53.12727,53.12727
27.22,6.62727,53.12727,53.12727
27.23,6.62727,53.12727,53.12727
27.24,6.62727,53.12727,53.12727
27.25,6.62727,53.12727,53.12727
27.26,6.62727,53.12727,53.12727
27.27,6.62727,53.12727,53.12727
27.28,6.62727,53.12727,53.12727
27.29,6.62727,53.12727,53.12727
27.3,6.62727,53.12727,53.12727
27.31,6.58525,53.08525,53.08525
27.32,6.58525,53.08525,53.08525
27.33,6.58525,53.08525,53.08525
27.34,6.58525,53.08525,53.08525
27.35,6.58525,53.08525,53.08525
27.36,6.58525,53.08525,53.08525
27.37,6.58525,53.08525,53.08525
27.38,6.58525,53.08525,53.08525
27.39,6.58525,53.08525,53.08525
27.4,6.58525,53.08525,53.08525
27.41,6.64923,53.14923,53.14923
27.42,6.64923,53.14923,53.14923
27.43,6.64923,53.14923,53.14923
27.44,6.64923,53.14923,53.14923
27.45,6.64923,53.14923,53.14923
27.46,6.64923,53.14923,53.14923
27.47,6.64923,53.14923,53.14923
27.48,6.64923,53.14923,53.14923
27.49,6.64923,53.14923,53.14923
27.5,6.64923,53.14923,53.14923
27.51,6.57419,53.07419,53.07419
27.52,6.57419,53.07419,53.07419
27.53,6.57419,53.07419,53.07419
27.54,6.57419,53.07419,53.07419
27.55,6.57419,53.07419,53.07419
27.56,6.57419,53.07419,53.07419
27.57,6.57419,53.07419,53.07419
27.58,6.57419,53.07419,53.07419
27.59,6.57419,53.07419,53.07419
27.6,6.57419,53.07419,53.07419
27.61,6.61197,53.11197,53.11197
27.62,6.61197,53.11197,53.11197
27.63,6.61197,53.11197,53.11197
27.64,6.61197,53.11197,53.11197
27.65,6.61197,53.11197,53.11197
27.66,6.61197,53.11197,53.11197
27.67,6.61197,53.11197,53.11197
27.68,6.61197,53.11197,53.11197
27.69,6.61197,53.11197,53.11197
27.7,6.61197,53.11197,53.11197
27.71,6.57807,53.07807,53.07807
27.72,6.57807,53.07807,53.07807
27.73,6.57807,53.07807,53.07807
27.74,6.57807,53.07807,53.07807
27.75,6.57807,53.07807,53.07807
27.76,6.57807,53.07807,53.07807
27.77,6.57807,53.07807,53.07807
27.78,6.57807,53.07807,53.07807
27.79,6.57807,53.07807,53.07807
27.8,6.57807,53.07807,53.07807
27.81,6.63044,53.13044,53.13044
27.82,6.63044,53.13044,53.13044
27.83,6.63044,53.13044,53.13044
27.84,6.63044,53.13044,53.13044
27.85,6.63044,53.13044,53.13044
27.86,6.63044,53.13044,53.13044
27.87,6.63044,53.13044,53.13044
27.88,6.63044,53.13044,53.13044
27.89,6.63044,53.13044,53.13044
27.9,6.63044,53.13044,53.13044
27.91,6.65047,53.15047,53.15047
27.92,6.65047,53.15047,53.15047
27.93,6.65047,53.15047,53.15047
27.94,6.65047,53.15047,53.15047
27.95,6.65047,53.15047,53.15047
27.96,6.65047,53.15047,53.15047
27.97,6.65047,53.15047,53.15047
27.98,6.65047,53.15047,53.15047
27.99,6.65047,53.15047,53.15047
28,6.65047,53.15047,53.15047
28.01,6.67382,53.17382,53.17382
28.02,6.67382,53.17382,53.17382
28.03,6.67382,53.17382,53.17382
28.04,6.67382,53.17382,53.17382
28.05,6.67382,53.17382,53.17382
28.06,6.67382,53.17382,53.17382
28.07,6.67382,53.17382,53.17382
28.08,6.67382,53.17382,53.17382
28.09,6.67382,53.17382,53.17382
28.1,6.67382,53.17382,53.17382
28.11,6.61047,53.11047,53.11047
28.12,6.61047,53.11047,53.11047
28.13,6.61047,53.11047,53.11047
28.14,6.61047,53.11047,53.11047
28.15,6.61047,53.11047,53.11047
28.16,6.61047,53.11047,53.11047
28.17,6.61047,53.11047,53.11047
28.18,6.61047,53.11047,53.11047
28.19,6.61047,53.11047,53.11047
28.2,6.61047,53.11047,53.11047
28.21,6.59233,53.09233,53.09233
28.22,6.59233,53.09233,53.09233
28.23,6.59233,53.09233,53.09233
28.24,6.59233,53.09233,53.09233
28.25,6.59233,53.09233,53.09233
28.26,6.59233,53.09233,53.09233
28.27,6.59233,53.09233,53.09233
28.28,6.59233,53.09233,53.09233
28.29,6.59233,53.09233,53.09233
28.3,6.59233,53.09233,53.09233
28.31,6.69469,53.19469,53.19469
28.32,6.69469,53.19469,53.19469
28.33,6.69469,53.19469,53.19469
28.34,6.69469,53.19469,53.19469
28.35,6.69469,53.19469,53.19469
28.36,6.69469,53.19469,53.19469
28.37,6.69469,53.19469,53.19469
28.38,6.69469,53.19469,53.19469
28.39,6.69469,53.19469,53.19469
28.4,6.69469,53.19469,53.19469
28.41,6.63904,53.13904,53.13904
28.42,6.63904,53.13904,53.13904
28.43,6.63904,53.13904,53.13904
28.44,6.63904,53.13904,53.13904
28.45,6.63904,53.13904,53.13904
28.46,6.63904,53.13904,53.13904
28.47,6.63904,53.13904,53.13904
28.48,6.63904,53.13904,53.13904
28.49,6.63904,53.13904,53.13904
28.5,6.63904,53.13904,53.13904
28.51,6.60392,53.10392,53.10392
28.52,6.60392,53.10392,53.10392
28.53,6.60392,53.10392,53.10392
28.54,6.60392,53.10392,53.10392
28.55,6.60392,53.10392,53.10392
28.56,6.60392,53.10392,53.10392
28.57,6.60392,53.10392,53.10392
28.58,6.60392,53.10392,53.10392
28.59,6.60392,53.10392,53.10392
28.6,6.60392,53.10392,53.10392
28.61,6.64838,53.14838,53.14838
28.62,6.64838,53.14838,53.14838
28.63,6.64838,53.14838,53.14838
28.64,6.64838,53.14838,53.14838
28.65,6.64838,53.14838,53.14838
28.66,6.64838,53.14838,53.14838
28.67,6.64838,53.14838,53.14838
28.68,6.64838,53.14838,53.14838
28.69,6.64838,53.14838,53.14838
28.7,6.64838,53.14838,53.14838
28.71,6.61122,53.11122,53.11122
28.72,6.61122,53.11122,53.11122
28.73,6.61122,53.11122,53.11122
28.74,6.61122,53.11122,53.11122
28.75,6.61122,53.11122,53.11122
28.76,6.61122,53.11122,53.11122
28.77,6.61122,53.11122,53.11122
28.78,6.61122,53.11122,53.11122
28.79,6.61122,53.11122,53.11122
28.8,6.61122,53.11122,53.11122
28.81,6.69639,53.19639,53.19639
28.82,6.69639,53.19639,53.19639
28.83,6.69639,53.19639,53.19639
28.84,6.69639,53.19639,53.19639
28.85,6.69639,53.19639,53.19639
28.86,6.69639,53.19639,53.19639
28.87,6.69639,53.19639,53.19639
28.88,6.69639,53.19639,53.19639
28.89,6.69639,53.19639,53.19639
28.9,6.69639,53.19639,53.19639
28.91,6.63796,53.13796,53.13796
28.92,6.63796,53.13796,53.13796
28.93,6.63796,53.13796,53.13796
28.94,6.63796,53.13796,53.13796
28.95,6.63796,53.13796,53.13796
28.96,6.63796,53.13796,53.13796
28.97,6.63796,53.13796,53.13796
28.98,6.63796,53.13796,53.13796
28.99,6.63796,53.13796,53.13796
29,6.63796,53.13796,53.13796
29.01,6.54674,53.04674,53.04674
29.02,6.54674,53.04674,53.04674
29.03,6.54674,53.04674,53.04674
29.04,6.54674,53.04674,53.04674
29.05,6.54674,53.04674,53.04674
29.06,6.54674,53.04674,53.04674
29.07,6.54674,53.04674,53.04674
29.08,6.54674,53.04674,53.04674
29.09,6.54674,53.04674,53.04674
29.1,6.54674,53.04674,53.04674
29.11,6.69601,53.19601,53.19601
29.12,6.69601,53.19601,53.19601
29.13,6.69601,53.19601,53.19601
29.14,6.69601,53.19601,53.19601
29.15,6.69601,53.19601,53.19601
29.16,6.69601,53.19601,53.19601
29.17,6.69601,53.19601,53.19601
29.18,6.69601,53.19601,53.19601
29.19,6.69601,53.19601,53.19601
29.2,6.69601,53.19601,53.19601
29.21,6.60358,53.10358,53.10358
29.22,6.60358,53.10358,53.10358
29.23,6.60358,53.10358,53.10358
29.24,6.60358,53.10358,53.10358
29.25,6.60358,53.10358,53.10358
29.26,6.60358,53.10358,53.10358
29.27,6.60358,53.10358,53.10358
29.28,6.60358,53.10358,53.10358
29.29,6.60358,53.10358,53.10358
29.3,6.60358,53.10358,53.10358
29.31,6.75232,53.25232,53.25232
29.32,6.75232,53.25232,53.25232
29.33,6.75232,53.25232,53.25232
29.34,6.75232,53.25232,53.25232
29.35,6.75232,53.25232,53.25232
29.36,6.75232,53.25232,53.25232
29.37,6.75232,53.25232,53.25232
29.38,6.75232,53.25232,53.25232
29.39,6.75232,53.25232,53.25232
29.4,6.75232,53.25232,53.25232
29.41,6.64357,53.14357,53.14357
29.42,6.64357,53.14357,53.14357
29.43,6.64357,53.14357,53.14357
29.44,6.64357,53.14357,53.14357
29.45,6.64357,53.14357,53.14357
29.46,6.64357,53.14357,53.14357
29.47,6.64357,53.14357,53.14357
29.48,6.64357,53.14357,53.14357
